id,document,label,is_test
9243020,라오스편 너무.너무 재미있어여 계속.쭈욱.보고 싶네여,1,0
6254413,비주얼 완전 예술 그자체^^여자들이 선택한다는 것도 맘에 듬,1,0
9064150,이순신 장군님의 모든 가치를 담은 전무후무한 최고의 명작입니다.,1,0
9022739,"내인생은 오직 두가지로 분류된다 이경규의 복수혈전을 보기전과 본후의 인생, 이 둘뿐이다",1,0
9849371,별로..;;;회의하는 장면은 인상적이었음 멋있었고,0,0
9230111,"감성적인 척, 출연진 낭비.",0,0
7436405,줄리아 로버츠 때문에 봤어도 별로다,0,0
5054112,당시로선 최고의 만화영화였지 탄탄한 스토리 완벽한 감동!,1,0
8254822,야 여기 홍진호 나오냐?? 평점이 2.22얔ㅋㅋㅋㅋ,0,0
9686869,인생이란 어떻게 될지 모르는 듯.,1,0
3880611,초등학생 그림 일기을 옮겨다 놓은거 같네.. 안습이다 그저,0,0
9834309,식상한 이야기가 초반부터 흥미를 끌지 못하더니 액션마저 허접하군,0,0
9621346,제니퍼가너는 왜 전혀 어울리지 않는 액션을 선택했을까? 미드 엘렉트라에서도 동작보다 훨씬 미운 것이 쉴새없는 기합소리,0,0
3062031,한없이 평화롭구나..,0,0
8827734,야이. . 쓰레기같은영화 그냥 야동을보겠다 캐스팅은 역활에맞게잘한거같은데 내용이 어휴. .,0,0
9910030,스토리도 좋았지만 역시 덴젤워싱턴이다 ㅋㅋ,1,0
2186891,순수하게 영화로보자는 말조차 역겹다,0,0
1924964,최고의 야구영화,1,0
8657806,박신양의 연기가 얼핏 뻔할 수 있는 스토리를 다 커버한 영화같음.,1,0
5025499,최악의 영화,0,0
9247035,내용이나 뭐야한건 좋은데배우가 그 까만에로배우년 개극혐bj설정도 웃기지만 마사지받을때 안면보고 토한번함 ㄷㄷ 근데 다른노출배우는 괜찮아서 3점,0,0
9563774,아무 말이 필요 없다 10자,1,0
8724386,캐서린 제타 존스의 뷰티풀 하우스,0,0
3118244,"빈틈없이 치밀하고 재미까지 있는 영화, 언젠가 우리에게도 필요했던 언론",1,0
3766930,유치찬란하군. 억지로 관객을 울게하는구나. 차라리 양파를 까도록.,0,0
7524346,"서양인과 왕이라는 거만한 시선, 그리고 막장스러운 내용에 혀를 내둘렀다.",0,0
9732541,내가 제일 싫어하는 꽥깩 소리지르고 여기저기 쏴 댕기면서 좀비 어그로 끄는 민폐형 꼬맹이 떄문에.. 1점 준당..,0,0
8790297,이 재밌는걸 난 왜 이제야 본거지ㅋㅋ,1,0
2237114,잔잔한 성장영화...하지만 결코 지루하진 않다,1,0
9259744,진심개판이다 책에서 본거보다 더 내용이 배로적은거 같음,0,0
7870277,"영국의 장옥정... 재미도 있고, 의상도 화려하며... 배경또한 아름답다... 동생이 착하네.... 또한, 동생 남편도 다 잊어버리고, 마지막에 같이 사네.... 어찌되었든 실화...",1,0
9034617,힌국 건축에 대한 의식 개선에 대한 영화가 더 많아졌으면 좋겠습니다.,1,0
9331619,드라마 복습중 장혁 과 장나라 달달해서 떠나보내기 싫다.,1,0
6997504,최악,0,0
8580618,공중파 방송과는 다른 신선함이 있어용..ㅋㅋ아 성시경 오빠 때매 봄ㅋ 넘 조음ㅜㅡㅠ,1,0
6266474,만족해요~ 3D라 입체감이 사네요 ㅎ~,1,0
10210043,동생들이랑 봤는데 정말 재밌었어요! 강추합니다,1,0
6666030,OO 영화,0,0
5884398,개인적으로 굉장히 싫은 영화... 한명 살리기 위해 도대체 몇 명이 죽어나가는건가...,0,0
9122708,"월광보합, 선리기연 둘다 명작 꼭 보시길 강추!",1,0
8844689,에리나 마노의 소프트 코미디... sf가 아님.,0,0
2407899,볼게없어서 봤다만... 기대이상^^,1,0
10232431,요즘 오나귀때문에 박보영 나온거 봤는데 연기 진짜 잘한다,1,0
9289447,누가봐도 우주전함 야마토 데드카피긴 한데 태권브이 뜬금포로 주가 상승,0,0
8040394,"정말 작위적이긴 하다. 만들어 궤어 맞춘 스토리.. 샤를리즈 테론, 벤 애플렉 왜 이런 영화에 출연했니?",0,0
9983340,오정세대사는리얼리티살아있고:)))고준희스크린연기도정말좋고스토리는잔잔한감동에재미도있고흥행왜못했는지아깝다,1,0
9310248,배우가 영화를 본 소감이 궁금하다,0,0
8636954,나 초딩때 레알이거 무섭게 봐가지고 아파트에 살면서도 식인 돼지 진짜 나타나면 어떻하지 ㄷㄷ 하면서 일주일동안 제대로자지도 못 했는데. 그런 추억땜에 10점.,1,0
2631693,아메리칸 파이가 나오기 전 정말로 웃겼던 섹스 코미디 지저분하지 않고 재미있었다,1,0
6822937,앗진ㄴ짜 미친 욕나옴 보면 속터져서 스트레스만 쌓이는 드라마 ㅡㅡ 개짜증남,0,0
9869527,일빠놈들 딱히 머라 안했는데도 짖어대는거 봐라 ㅉㅉ,0,0
9138862,진짜 최악의 드라마.. 열통터지는 막장드라마...이런 더러운 이야기로 사람 심리 교묘히 이용하는 드라마는 좀 자제해주세요..좋고 아름다운 이야기로 흥미를 유도하는 좋은 이쁜 드라마를 쓰셨으면 하네요....,0,0
7958057,대학1학년때 첫사랑과 첫영화...잊을수가 음따..등려군의 노래까지...재미는 둘째...내인생에 의미있는 영화...,1,0
9371756,인생막장극 베르세르크! 역시 기대를 저버리지않는 멘붕!!,1,0
4055655,뉴문 주인공이라면... ㅗ,0,0
9826715,마지막에 실제 주인공들과 함께 나오는 ost에서 눈물흘렸다.개인적으로 명장면을 뽑자면 머피중위(테일러 키취 분)가절벽 위로 올라가서 구출 요청하고 숨 거둘때 소름돋았다..,1,0
9404101,완벽해 지금봐도 다시봐도 ..흠잡을게없다,1,0
8401905,요즘 필립스가 좀 안 팔리긴 하지...,0,0
6199193,재미있을수 있는 스토리를 좋은배우들 데려다가 다 망쳐놨네 그려,0,0
6765369,빠른전개좀...백혈병걸린걸어ㅉㅣ숨길수가있지? 그리고 빨리 딸인거알아차리시길 점점짱날라함,0,0
4262313,맥그리거와 젤위거의 환상조합...미스포터까지 달려봅시다.,1,0
378040,재미는 없다,0,0
3284963,참나 .........,0,0
6275633,결말이 아쉽긴하지만 ㅠㅠ잘봤어요 으흑흑 ㅠㅠ최고,1,0
4842665,"멋졍음 유경이가 마준이 안버리고 함께해서 좋고, 탁구도 제짝만나서 해피해서 좋고..",1,0
10098099,차라리 어린이영화를 만들지 그랬냐..ㅜㅜㅎ,0,0
8951754,가이가 너무 멋있다..,1,0
10232410,왜 평점의 글들에 반대가 이유없이 50프로 가까운가요? 이 영화 강추합니다 배우들 응원합니다,1,0
5294704,앞뒤가 안맞는 설정... 액션신에서의 너무 어지러운 편집...,0,0
4779780,재미있었습니다,1,0
9287915,재미없어서잘안봣는데 오늘은재미잇는듯!유쾌햇당ㅎㅎㅎㅎ근데 옛날에햇던연예인들이좀그리운거가틈!,0,0
8636926,더 친목러스: 지니어스브레이커,0,0
138130,짜증이 밀려오는 영화 예상외로 강수연 연기 참 못한다,0,0
5953031,원작을 망친 영화라는 점엔 누구도 이견을 달 수 없을 것임.,0,0
10125975,아 객꿀잼!! 돈 안아깝지 않은 영화엿다~!! ㅎㅎ!! ㅜㅜ!! 꼭 보길~ 한국여화의 미래!,0,0
8176131,영화 신선하고 재밌네요 배우 권현정 힘내세요,1,0
10223234,숨겨진 명작 다시 감상했다. 이미지로 말하는 감독 이명세,1,0
10265552,정말 재미없고 유치하 영화,0,0
7256108,알렉스켄드릭 감독님영화 언제나 좋습니다 ㅠㅠ,1,0
9668536,아이가완전좋아하네요,1,0
4211865,다 완벽하게 이해할수는 없지만 정말 굉장한 작품이다..,1,0
10064331,핵노잼 시작부터 끝까지ㅡ_ㅡ이 표정으로 봄 일본개그는 병맛이 매력인데 이건 뭐랄까 웃기려고 애쓰는게 보여서 안쓰러울 정도,0,0
9842171,오페라의유령 현장에서 보는것처럼 실감나게 잘봤습니다. 다음에 또 보고싶네요~,1,0
8558413,재미없쪙 지루해쪄ㅕ 킬링타임용,0,0
4720218,팀버튼이 이런 싸구려 영화도 만들었다니...,0,0
4711256,실화인걸 모르고 본 나는 별로.. 스토리 진행이 늘어지고 겉멋부리는 장면만 많음,0,0
7300695,bbbb굿,1,0
9804018,웃긴건 2003년 발매된 임창정님의 소주한잔 뮤비에서 창수로 나온다는점 ㅋㅋ,1,0
3105541,마돈나가 어떤 여자인지 호기심에 본 결과,0,0
4838932,과연 재미있는 영화입니다.,1,0
9932381,0점 없나?나경이때메 봤다,0,0
8172305,조선시대에 천식걸린놈 ㅋㅋ,0,0
8196199,감독이 원하는 판타지 일뿐...,0,0
7033914,허술한 전개.빈약한 액션. 아무리 실화를 기본으로 햇다해도 너무 사실적이다.그냥 액션도 아닌 이도저도 아닌 영화,0,0
10008368,정말 죽는다. 철학자 같은 말하면 죽여버린다 정말. 1점도 줄수 없는 방법은 정말 없단 말인가...,0,0
9839814,공감하기 참~ 쉽지않네...;;;,0,0
9790127,진짜완벽하다....,1,0
8336470,많은 생각을 하게 된 영화. 질리지 않고 봤습니다.,1,0
8408948,난 엄청 재밋던데 일본영화가 이렇게 재밌을줄이야,1,0
8673575,내 생각이 곧 영화가 된다... 누구나 예상가는한 뻔한영화... 굳이 18세로 안해도 됐을것 같은데....,0,0
8101243,이영화가 오작교가 된 그영화맞죠? ㅎㅎ,0,0
7940861,에이리언과 프레데터의 만남이라 나쁘진않네...,1,0
8056968,원작과 관계 여부를 떠나서 작품이라고 하기 어려운 이것에겐 4점이 적당하다. 한 시간을 봤지만 어느 순간도 나를 두근거리게 하지 못했다. 이건 영화가 아니라 비쥬얼 노벨일뿐,0,0
7534286,별점 10점도 아깝지 않습니다.어제 이동욱씨 열연에 감동했었는데 더 사랑받았으면 좋겠습니다,1,0
5140095,훌륭한 작품이다. 기교를 부리지 않아도 이렇게 몰입되어 느낄 수 있다니,1,0
9094618,프랑스 애닌 또 처음보는듯,1,0
8509280,tv 전기세가 아까울뿐!,0,0
6422709,내가 이걸 왜 본건지 ... 점수 0점 이하는 없나요? 미이너스 같은거,0,0
2135767,은행 강도 인질극을 다룬 유럽산 초일급 스릴러물..,1,0
8116838,지금까지 살면서 드라마보면서 운적은 처음이다.. 이번 여름에 너목들안보고 이거보길 잘했다니까 덕분에 하루하루열심히 살고있습니다! ^^,1,0
7437277,개흐접 똥영화,0,0
10193923,미르 정말ㅋㅋ 저희 아이들이 너무 좋아하더라구요,1,0
4112701,완전 훈훈한 영화.....,1,0
6192159,술먹고 본후 오바이트한 유일한 영화 처음 10분도 채 못보고 토해냈다,0,0
8432651,연예인 더빙이라 닥치고 1점,0,0
8063457,막말바이러스시작~ㅋ,0,0
6902414,재미없다..,0,0
9513626,댓글 알바들 혐오스럽네. 영화라고 이름 붙이기 민망할 정도의 성괴들의 추억 영상일 뿐.,0,0
162057,배교수님 짱!,1,0
2600523,최악,0,0
7143500,영화보단 드라마느낌이 강함.스토리는 괜찮지만 흔해빠진 삼류영화.남주는 영화를 찍고있지만 다른 배우들은 보기심할정도의 발연기.누가봐도범인이보이고 긴장감제로 특히 제일 마이너스는 bgm진짜.무슨 판타지영환가 긴장감이하나도없어 신나 bgm이ㅡㅡ 똥또도똥똥,0,0
4297515,지루하지만 괜찮습니다 멋지네요,1,0
4266428,캐스팅은 정말 굳. 근데 너무 빨리 끝나버린듯한...,1,0
9750451,이딴 영화 보는 것 자체가 시간낭비며 인생의 낭비다.,0,0
5420856,평점이 왜 낮은지 모르겟네,1,0
2883545,아쉽게 &lt엠마누엘&gt과 비교도 안되는 졸작이다,0,0
8773930,말도 안되는 액션이 난무했지만 그중에서도 비행기에서 하강한 뒤 액션은 아무리 영화라지만 너무했다.,0,0
8706847,어떻게 영화를 이렇게 만들수가 있을까,0,0
9471251,역시 박평식은 멋있는 헛소리만하고 까대기만하는군,1,0
10185135,이영화 시빌라시스템 = 일본2차대전의 뇌를 계승한 전범 우익정권 과 평화헌법... 그들이 다시 식민지를 지배해도 되는지 조심스럽게 묻고있지않은가??? (총리의 사퇴...?),0,0
1758481,"디아이1은 서양블라인드비슷하고, 디아이2 =>쒸레기",0,0
3083832,사랑을 선택할 기회조차 갖지 못했던 청춘들,1,0
5723616,"올해 이 영화만큼은 꼭 보시길. 그래, 영화는 우리 인생으로부터 나오는 거였어.",1,0
5430399,지송,0,0
10002787,이게 800만? 수익으로 따지면 500억정도를 번거네? 진정한800만 흥행영화다. 누가 이영화를 극장에서 두번 봤겠는가..,0,0
7277789,dsad,0,0
6455011,그냥생각없이 평점좀 쓰지마 OOO들아 두 배우의연기가 너무맘에 들었다,1,0
59162,영 꽝 해리슨포드 요즘 완전슬럼프인가 연애하느라,0,0
5292803,"정말 별점 고르면서, 별 0개는 왜 없을까란 생각이 들었다. 내 시간누가 되돌려주려나",0,0
8133538,밀당/사랑싸움도 임무수행도...흥미없고 그저 지루하기만...약하다 약해...,0,0
5892097,원표 ..,1,0
7928859,화신존나답없넼ㅋㅋㅋㅋ게스트는뻘로있나?병풍으로?아니그리고생방을준비했음똑바로하던갘ㅋ존나답답하고정신없어;이럴거면걍접어라;;;솔까별하나도아깝다진짜;;;,0,0
8643794,정말 오랜만에 눈물이 펑펑났네요,1,0
10199896,다시보려고 시도하고 시도해도 지루했다. 결국엔 마지막엔 나레이션으로 마무리.,0,0
8512154,돈의 노예가 되지 않으면 살아갈 수 없는 한국사회... 주인으로 살려면 많은 것을 내려놓는 용기가 필요하다. 그러나 현실은... 그냥 하루하루 즐겁게 살아야겠죠...,1,0
9930275,"저 개인적으로 매드맥스보다 약간 좋다고 생각하네요! 매드맥스는 약간 시끄러우면서 뭔가 좀.. 그런데..이 영화는 코믹,인생등 너무 많을 걸 담았네요! 대단합니다!",1,0
9576707,여운이 정말 많이 남는 영화. 왜 이제서야 봤을까ㅜㅜ,1,0
10060800,김영호랑 유승호가 이렇게 연기가 안되는 줄 이제야 알았음...고창석의 갑작스런 심경의 변화도 개연성이 바닥...한마디로 별로인 영화,0,0
5908322,어디가 재밌다는거야? 절라 재미없구만...,0,0
10125932,코믹영화 아니죠??이거 돈 주고 괜히 시간도 낭비했는데?,0,0
10264680,전두환 말하는것좀 봐라 통장에 돈이 없어유~~,1,0
3070148,내생애 처음으로 돈아깝다고 생각하고 영화관 뛰쳐나왔어요 3D 애니메이션 만들지마요,0,0
8386392,조선시대에도 중2병은 있었다,0,0
5860580,욕심을 부린 장진감독. 더이상 욕심내지말길..,0,0
6055820,설경구+차승원의 조합에 의한 내 기대치에는 못 미쳤다,0,0
2837652,대좌는 괴뢰군이었습니다 ㅜ_ㅜ,0,0
681337,이 영화에 관심을 가진것 자체가 문제이다,0,0
10238829,"진주만에는 역사가있고, 액션과 스케일이 남다른 CG 전쟁이 살아 있다. 그 속에서 꽃피는 청춘들의 사랑이야기와 결국엔 뜨거운 눈물로 끝나는 우정도 있다. 역사성, 사실성, 사랑, 우정, 구성 액션 OST 뭐하나 빠지지 않는 진주만 최고의 영화",1,0
3941335,굿인뎀 ㅠㅠ,1,0
8672134,시신도 진짜같고 리얼리티하네요 ㅠㅠ연기들이 꿀잼이에요,1,0
7200470,죠스 대단하다 007나를 사랑한 스파이에서 상어랑 싸우고도 이기네! 정말 007문레이커 완전 재밌다 영화 뒷부분은 마치 스타워즈 갔다,1,0
1550427,조금씩 떨어진다..,1,0
3761382,80년대 외화시리즈인기의 기폭이 되었던 명시리즈 다시보고싶네...ㅠㅠ,1,0
5836942,별루,0,0
8920729,내용도 별로고 cg도 후지고 정말 최악이었습니다,0,0
6603249,정말 재밌어요.여기 나오는 세자매님들 정말 이쁘시네요.,1,0
7862048,전설,1,0
10105007,한국인과 일본인의 성격차이를 격하게 느낄 수있는 영화였다. 슬프자면 대놓고 엄청나게 슬플수 있는 양화였는데 처음부터 끝까지 과잉된 감정이 아니라 잔잔하게 계속 가슴을 찌르는 영화였다,1,0
5909430,정말 명작이에요 !!!!!,1,0
2081473,들고 나타나 보게.이 영화로 상대해 주마,1,0
8472771,성우하고싶으면 연예인이나 개그맨 하면 되겠다 ㅋㅋㅋ,0,0
2087457,현란한 겉무늬와는 다르게 속은 텅비었다,0,0
5711597,그땐 샤론스톤이 맘에 들었지만...지금은 진트리플혼의 매력이 끌리네...,1,0
9460993,미국에 좀비물도 이런식으로 찍다 실패했지.. 지겨워서 보면서 졸고 하품하다 결국 잠들었으니 엑소시스트한번 보고 찍었으면했다. 파라노말 액티비티가 이렇게 찍어 처음으로 성공했지 감독은 유튜브 들어가 엑소시스트 검색해서 봐라 폐가를 어떻게 찍는지,0,0
9773611,"지존파, 이태원사건, 모범시민, 쏘우..모두 버무려진 오마쥬들로 이루어진 영화.",0,0
7888710,연애하고 싶게 만드는 영화지요.,1,0
4437784,어렸을때 정말 재미나게 본 영화.,1,0
6170354,엄마와 함께 봤는데 공감가신다고 하시더라구요.. 눈물 쏙 빼놓는 영화...,1,0
4266587,ㅋㅋ 역시 성룡,1,0
8760955,겨우 인간에 불과한 존 따위가 신격화되어 죽음을 가치있는 것으로 만드는 과정이 불쾌하다. 이미 수많은 종교 지도자들이 어떠한 경우에도 죽음을 반대했는데도 말이다.,0,0
6469444,tv에서 어릴때 해주었던 기억이 난다.여자 성기를 보고 할리우드를 외치던 쪽빠리들이 생각난다.,1,0
4506538,월렘 데포의 웅장한 아리아~♬ 코너/머피 형제의 액션scene이 너무도 아름답도다^-^o,1,0
7344493,이름땜에 오해하게 만드는게 반전이구나. 김정은이 그냥 뻔뻔한 밉상으로 보이네요,0,0
274569,지루하기 짝이 없는 쿨하지못한 영화,0,0
9395108,마지막 설경구의 욕조씬과 류승범의 휘파람 씬은 분명 대한민국 영화 역사에서 최고로 소름 끼치는 반전 중 하나로 꼽을만하다. 몇 년이 지나도 그 장면과 그 소리가 머리속과 귓가에 맴돌고 있다.,1,0
7591950,아무리 저예산 독립영화라지만... 전달하고자하는 내용은 좋았으나 영화라고 칭하기엔 정말 별로였습니다... 극전체가 매우 쳐져있어요. 괜히 힘빠지는 영화,0,0
6864728,레알 너무 재미없어서 보고 토함,0,0
4907646,뜬구름잡기,0,0
5714586,나도 사람 일수 있어서 참 다행이다.,1,0
4427263,오지사람들과 교감을 나눠본 적 없이 기독교란 이유로 감점하는 건 양심에 위배됩니다,1,0
5030531,계속 보고 또 봐도 질리지 않는 영화 였다.,1,0
8544580,어렸을땐 재밌게 봤었지만 지금은 아님 유치해서 못봐주겠는 영화,0,0
4490687,짜증 + 재미없는 영화. 이게 영화면 파리가 익룡이고 도마뱀이 티라노사우르스다.,0,0
4837304,저도 재밌게 봤는데;;; 사람 취향인듯..신선하고 독특했음 재밌었슴다~,1,0
8127184,재미없다 아래로 내려가라,0,0
3237,반전이라도 있겠지 - 하면서 봤던 나는 실망실망실망.,0,0
3400068,여배우 bodyline 만점!,0,0
9951993,"이런영화를 이제야봣다니,진짜배우들 연기..다시봣고,연제욱 싸이코패쓰연기도 대박...초반엔 솔직히 지루하고 무거웠다..하지만 후반부에서 아~~~모든 퍼즐이맞춰졌다",1,0
8382696,개인적으로 야구치 시노부 감독 영화중 제일 재밌었다..픽사나 주성치 영화의 소재로 쓰여져도 재밌을듯..,1,0
1082381,많이 지루함.,0,0
5864319,브루스 윌리스는 줄곧 하향세를 걷더라.,0,0
7388755,38선과 휴전선의 차이도 모르고 북한의 강제이주정책도 없고 사실성과 전혀없고 진중권말따라 플롯이 전혀 안되고 박박욱이는 내용임 또한 구라도 적당히 쳐야지 보고 빡침,0,0
2145210,슬퍼요 ㅠㅠ그치만 볼만한영화,1,0
7217396,살다살다 이런 개잣같은 영화는 첨이네- 잠오는 사람 이것보소- 불면증이 깨끗하게 치료됩니다-,0,0
4029860,스토리랑 마지막은 뭥미 - -;;,0,0
6451287,처음엔재미있었는데...아쉽다...이제훈이랑유아인이아까울뿐...........,0,0
5367896,보기드문 훈훈한 영화. 정말 잘 만들었다는 생각이 듬.,1,0
8092387,간만에 보는 먹먹한 영화 ㅋㅋㅋ,0,0
7075865,한국 수사 드라마의 별,1,0
10005901,진심 재미없다 진짜다 진심?,0,0
395019,재밌었어요,1,0
9292593,개개객객개개객개개ㅐ개ㅐㄱ개객개개객개개잼,1,0
2366064,이거 재밌게 봤는데 ^^,1,0
781596,재미있는데 왜들 그러는지. - -,1,0
6386857,그동안 본 드라마 중 최고에요. 명작이네요.,1,0
7182872,대박인데 시청률이 안너옴 ㅠ,1,0
5682470,꿈은 누구나 꾼다지만... 정사씬도 지루한걸.,0,0
9598353,"재미,감동 없어요.. 왜 미스터리물인지 당췌 알수가 없네요.",0,0
9729386,클로이 유두는 안나옴ㅇ,0,0
9643296,그냥 멋있다우연의 현신 안톤왜 멋지지 무기도 멋짐,1,0
7622101,재미없음. 더 할말도 없다...,0,0
6888547,재미는없다..지루하고..,0,0
9310148,내가 미쳤다고 이걸봣지,0,0
3402849,"뭐냐 이건,, 성인용 애들영화인가? 잔인하고 약간야하긴한데 내용은 엄청유치하다",0,0
1251514,핫세는 정말 이뿌더랑~,0,0
6333882,미이케 다케시가 언제부터 이렇게 감상적이 된거냐? 쓸모없는것들만 덧붙인 각색에..,0,0
4343420,또 봐도 재밌는 영화. 할리우드만큼은 아니더라도 멋진 자동차 추격신...,1,0
9539484,마지막에 본 그의 영혼의 이름을 아직 우리는 모른다,0,0
5869534,영화로 역사 공부하고 싶은 사람이나 중국인들에게만 추천함! 나머진 비추...지루..,0,0
7878239,전개 진짜 질질끄시네요; 시트콤인데 재밌지도 않고,0,0
5479044,허탈함 속에 남는건 뭐?,0,0
5850908,소설 원작을 사용하지 않은 최초의 007 시리즈 '네버다이' 분명 재미있다.,1,0
244377,실패해도 종종 꺼내봤을때 볼만한 평온한 멜로드라마..,1,0
8761181,강시를 귀신이 점령했다? ㅋㅋ 이게 귀신영화인지 강시영화인지 줏대를 잡을수도 없을 뿐더러 엔딩에선 사후환몽이었다? ㅋㅋ 관객은 강시를 기대하며 보았지만 결국 강시는 없었습니다~ 라며 관객을 우롱하는 웃기는 영화!!,0,0
9479630,하드보일드한 장르적 특성에 최적회된 강철중 캐릭터,1,0
266029,전쟁의 아픔을 알게해주는 작품,1,0
1818112,굿.굿.굿!!굿!초굿!넘슬퍼!으아악나좀살려주셈넘슬퍼염!!으으윽,1,0
6925331,"흔들리고 겁먹은 눈빛, 손짓 모두 좋았어요~연기력 굿!!",1,0
3804684,걍 1편에서 끝났어야 했는데... 쩝;;,0,0
9288986,대체 이렇게 감떨어지는 코미디는 어떻게 나왔을까,0,0
967680,됐거든.,0,0
6575225,"내 마음을 울렸지만, 형상화 할 수 가 없습니다. 한번 더 보고 오겠습니다.",1,0
6605013,이런 쓰레기 영화 만들지 마세요,0,0
7163434,2011년작품을이제야봤네요예쁘고잘생긴배우들~가슴찡한사랑이야기~때아닌공남앓이를하게생겼어요^^,1,0
4038930,잔인하기만한 영화..이런 영화를 끝까지 봤다니...-_- 롭좀비 기억하겠어,0,0
10065798,갑자기 생각나서 태어나서 처음으로 평점남겨봅니다. 이보다 재미없는 영화는 본 적이 없네요,0,0
10269662,류승범이 아깝다....,0,0
8059775,별 반개도 아까 영화... 미니어처 장남감을 모래위에 얹어놓고 유성우가 떨어지는 화면과 탈출정이 이륙하는 장면에서는 80년대 우뢰매 수준의 화면을 접할 수 있고...시나리오는 뭐 안봐도 뻔한 이야기...케이블에서도 안볼 영화를 본게 후회...,0,0
1807561,기대이하,0,0
3562908,이거 보면서 열받아 죠낸 깝쳐작작 깝쳐 총 맞고도 안죽어. 가슴에 쏘는거 예측하냐,0,0
10008370,영화관서 애닌 첨봣는데 잼섯다,1,0
5442077,원표 그의액션은 당대 최고다,1,0
9938789,헨젤과그레텔영화와 비슷~ ㅋ,0,0
1548685,뭍여진 명작,1,0
6273324,명작이죠 ^^,1,0
6821287,성유리는 여전히 예뻤다ㅠ연기력도 굿,1,0
1551820,영화에 몰입이 안됩니다,0,0
9413475,야구시즌 끝나고 우연히 봤는데 참 답없는 영화였다. 이 영화 제작진들은 그야말로 무뇌충일 듯,0,0
4799198,절대 절대 보지마세요.,0,0
4992703,김현중 느끼 목소리두 짱이닷~ㅎㅎ,1,0
10168804,20년이지나도 개꿀잼 명작,1,0
9111998,이자스민 나와서 1점줌 영화는 괜찮음,0,0
8073472,"이렇게 재밌고 세련되고 공감가는 영화가 1963년작이라니. 연출, 각본, 메시지까지 완벽한 정말 대단한 영화.",1,0
9558858,"치밀하지 못한 스토리를 커버하는 배우들의 연기력, 소재 무엇보다 코미디라는 장르의 충실함.",1,0
7194228,일방적인 미국찬양.. 거북하다,0,0
4480803,이 무슨 병맛 영화란 말인가?,0,0
7719960,오랜만에 대작 하나 건졌네~,1,0
6342222,소나기짱!,1,0
2158002,길을 잘못들은거 같은데..,0,0
6143812,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ100점주고싶은데!! 대박. 완전 광대승천할정도로 웃엇음,1,0
10137376,그냥...처음 봤을 때 보다 감동이 덜 하고 유치한 것 같다,0,0
7363636,근육덩어리 남성의 임신체험기 ㅎㅎ 대체 아기를 어디로 낳은거야~,1,0
366734,K-1 선수인 레이세포랑 게리굿리지 카메오출연합니다. 찾아보셈,0,0
9450589,쓰레기....이런거처음봄,0,0
10124178,죽기전에 이 명작을 보세요,1,0
5393279,파격을 체험하려다 무기력함만 얻고 간다,0,0
8742631,솔직히 몰입이안되지만 엠마스톤땜에10점,1,0
7909234,고현정이 너무 못생기게 나옴,0,0
7551800,머피의법칙..잘할려고 해도꼬이는인생...건수를 아예 만들지않는것이 상책이라고 가르쳐주는영화 ....재밌게 잘봤어요,1,0
8636425,스토리의 구성이 차분하고 느리지만 현실적이고 전혀 지루하지가 않다. 김희애의 감정을 표현하는 부분들이 소름끼치도록 잘만들었다...특히나 클래식한 피아노 음악에 환상적인 조합으로 가슴이 요동친다...,1,0
8449450,서로 다른 것에 집착하는 얄팍한 관계,0,0
9962537,"보는내내 진짜 독특한연기력과 재밌는이야기덕에 지루할틈이없었고 강남걸이라는 인물이 너무 귀엽고 보살펴주고싶은 충동이 너무 크게들었던, 너무 사랑스러웠던 영화를 본것같아서 기분이 좋다.",1,0
8633444,내 이야기인듯~~~~ ㅠㅠ,1,0
10103386,잔잔하니 좋은 영화네요 저도 나이들면 저런곳에 살고픈 마음이 무럭무럭ㅎㅎ,1,0
8095600,너무나 감동적이었어요..! 연기 짱! 스토리도 짱 결말도 짱! 배우분들 스텝분들 수고하셨습니다,1,0
9317886,내 인생의 영화 중 하나. 충격 그 자체. 하지만 지금은 다시 볼 방법이 없다...,1,0
9701085,이게 진짜 히어로물이다.,1,0
8056821,일본영화 치고는 괜찮은데. 배우들도 연기 잘하고.,1,0
9992986,뿌지직 으잉 휴지 어딨지?! 으앜,0,0
7720042,숨겨진 시간속 존재한 것들. 무궁화꽃이 피었습니다. 그리고 만남. 웬디는 행복했다.,1,0
5927900,지나치게 낡은 영화. 스릴마저 부족하다. 두 연기파 배우마저 없었더라면 끔찍했을,0,0
7773677,최고의 비쥬얼 싱크,1,0
6871045,아 그냥 빨리끝나는게.....너무 질질끄는 느낌이라~ 한 때 매회를 볼때마다 조그마한 기대를 가지고 봤었지만 지금은 별 기대미치지못하는 스토리전개가 너무 지겹습니다...,0,0
9564826,미국에서 했었으면 진정한 코미디도둑 프로그램이 됐었을지도~,1,0
7301276,이영화를만드느라고생하신분들이안타깝습니다....결말이 훈훈한것도아니고 교훈이있는것도아니고...안타깝네요,0,0
6319584,한편도 안빠지고 잼있게 시청했으나 마지막회의실망으로 평점 급다운~ 에매한 스토리 마무리..,0,0
9419997,유대인 소년의 살아남기 위한 몸부림. 코믹하면서도 애처로운..,1,0
8558071,"두 주연 배우는 괜찮은 연기를 보여주지만, 실종된 아이에 대한 미스터리와 인종 차별에 대한 드라마는 매끄럽게 연결되지 못했다.",0,0
